,AmRefRfw,Cvp,Cas,Cvs,Cap,Rvp,Rcs,Ras,Rvs,Rcp,Rap,Rav,sfact,c3,RVEDV,RVESV,RVEDP,RVMaxP,RVSV
16,114.423828125,0.003397216796875,0.000977001953125,0.1673291015625,0.0016254882812499,12.70458984375,32.001953125,418.66455078125,2.1309326171875,6.04736328125,34.4091796875,13.19873046875,0.6849609375000001,0.0256713256835937,0.04462776754064885,0.018960347281663858,4.6740327216990085,20.731047779445625,0.025667420258984993
17,131.6015625,0.0067216796875,0.0015294921875,0.10470703125,0.0070019531249999,4.806640625,30.8984375,541.650390625,3.42490234375,5.458984375,167.67578125,1.396484375,0.58515625,0.028195654296875,0.0910527175391221,0.05586948627219397,3.118303557813105,43.65211596567749,0.03518323126692813
18,105.9375,0.0079609375,0.0014953125,0.17609375,0.0083281249999999,3.703125,31.5625,496.484375,0.55703125,14.921875,74.84375,2.421875,0.84375,0.044926953125,0.045151269063779295,0.01077508432902824,2.214325101971149,38.63804950490438,0.034376184734751056
19,127.685546875,0.005475830078125,0.000858349609375,0.1660107421875,0.0130756835937499,8.91064453125,69.716796875,398.03466796875,3.4239501953125,12.74169921875,168.5986328125,1.65283203125,0.6275390625,0.0334028442382812,0.07454698083397993,0.04756843871436424,2.3599053663236824,41.44496985633695,0.026978542119615687
20,108.056640625,0.005128662109375,0.001323681640625,0.1297314453125,0.0130961914062499,3.37841796875,65.087890625,566.36962890625,3.5515380859375,10.52978515625,141.1865234375,3.39599609375,0.5529296875,0.0198665893554687,0.04328636256474048,0.014575054736838212,2.990105167312358,37.44781452444406,0.028711307827902266
21,139.306640625,0.007659912109375,0.000979931640625,0.1578564453124999,0.01353369140625,3.06591796875,68.837890625,496.05712890625,0.2609130859375,13.34228515625,31.8115234375,10.83349609375,0.8279296875,0.0058181518554687,0.0624474517092023,0.035062132663378466,3.5539521951470228,23.6448350121895,0.027385319045823836
22,112.40234375,0.00723583984375,0.00110322265625,0.080634765625,0.0017451171875,11.4814453125,67.01171875,417.7490234375,0.425634765625,7.1435546875,71.220703125,13.4072265625,0.8558593750000001,0.0272932373046875,0.055246676707732284,0.018329810350790926,5.762144575557765,36.941512222732236,0.03691686635694136
23,114.00390625,0.00462548828125,0.00178388671875,0.127802734375,0.0070634765625,3.4638671875,31.81640625,548.8525390625,2.470849609375,9.4775390625,75.458984375,3.9052734375,0.803515625,0.0387563720703125,0.05539781633378208,0.0212416251853365,3.489013241372045,30.063154918664306,0.03415619114844558
24,131.416015625,0.008029052734375,0.001020947265625,0.1603955078125,0.00568603515625,12.03076171875,31.259765625,351.03759765625,2.6603271484375,7.34619140625,97.1630859375,13.32177734375,0.8669921875,0.0184032104492187,0.060831456715409064,0.038108322718198646,4.388689719685609,25.60607844558269,0.022723133997210418
25,125.33203125,0.00249853515625,0.00130146484375,0.115888671875,0.0077470703124999,4.1865234375,30.01953125,406.7626953125,2.539404296875,10.9423828125,135.888671875,12.6279296875,0.473828125,0.0185617431640625,0.06800221788452582,0.04316252607198389,4.365310838482933,34.299165686865585,0.024839691812541927
26,104.0234375,0.0080048828125,0.0010861328125,0.15763671875,0.0097636718749999,8.771484375,68.4765625,379.052734375,1.71103515625,10.986328125,135.68359375,9.681640625,0.7679687500000001,0.015805712890625,0.028967781479995392,0.00517263617629296,3.391842040148594,37.59380676428068,0.02379514530370243
27,137.65625,0.00940234375,0.00125703125,0.143671875,0.0122109374999999,7.1796875,62.96875,378.3203125,1.090234375,12.9296875,75.390625,14.7265625,0.609375,0.0037572265625,0.060077028806018146,0.03909820985074487,3.4937347021401854,25.519410514056524,0.020978818955273273
28,129.189453125,0.003344482421875,0.001518017578125,0.1491650390625,0.0023090820312499,10.92724609375,68.798828125,450.40283203125,1.6205810546875,5.91064453125,142.4169921875,12.46044921875,0.2833984375,0.0415733764648437,0.08560360068752429,0.0647184098184508,4.016983123893507,30.240040757378793,0.02088519086907349
29,135.908203125,0.004504638671875,0.000896923828125,0.1409619140625,0.00302001953125,12.84130859375,68.955078125,574.42626953125,2.3670654296875,7.27783203125,67.4951171875,13.71826171875,0.3490234375,0.0300614624023437,0.08407741188322988,0.06093026452740449,4.578130974207911,23.722827281043703,0.02314714735582539
30,128.017578125,0.007369873046875,0.001746533203125,0.0810009765625,0.00321142578125,3.99365234375,69.658203125,527.06298828125,0.1352294921875,14.05517578125,126.8310546875,7.45654296875,0.8943359375,0.0371832397460937,0.08150512743732231,0.04529245427675947,3.3338882800342162,50.54365106242425,0.03621267316056284
31,134.970703125,0.001621826171875,0.001357861328125,0.1511181640625,0.00400439453125,5.10693359375,67.392578125,490.44189453125,0.6912841796875,9.69970703125,83.9013671875,3.98388671875,0.8177734375000001,0.0039157592773437,0.08243424838990873,0.039692913362804796,2.8586771859136855,39.77265452421499,0.042741335027103936
32,106.572265625,0.005040771484375,0.001126416015625,0.1412548828124999,0.00552197265625,12.14794921875,38.291015625,441.85791015625,3.3154052734375,13.01025390625,121.7724609375,11.29833984375,0.9138671875,0.0310858276367187,0.03514145730710929,0.010389124831102537,4.713068023694889,38.61371773385812,0.024752332476006753
33,101.494140625,0.001261474609375,0.000862744140625,0.1133251953125,0.01233056640625,10.80029296875,68.525390625,529.26025390625,1.3273193359375,13.10791015625,159.7802734375,14.44287109375,0.6841796875,0.0467927612304687,0.0284895485581975,0.009203044634909882,3.9304963620071347,38.54789630293765,0.019286503923287616
